Cell_ID,Degradation_State,0,1,2,3,4,5,6
45C01,I,42956.77061,3.0,295.47278,1.65785,0.07163,1.6594,-2.47402
45C01,I,42957.00961,3.0,233.87738,1.66784,0.07529,1.66954,-2.5846
45C01,I,42957.24761,3.0,185.05922,1.67915,0.07869,1.68099,-2.68295
45C01,I,42957.48361,3.0,146.35823,1.6898,0.08358,1.69186,-2.8316
45C01,I,42957.71961,3.0,115.77804,1.70116,0.08818,1.70344,-2.96745
45C01,I,42957.95461,3.0,91.6721,1.71395,0.09352,1.7165,-3.12306
45C01,I,42958.19961,3.0,72.51701,1.7264,0.10105,1.72935,-3.34972
45C01,I,42958.42861,3.0,57.36816,1.742,0.10782,1.74534,-3.54163
45C01,I,42958.66561,3.0,45.3629,1.75816,0.1161,1.76199,-3.77819
45C01,I,42958.89761,3.0,35.93134,1.778,0.12338,1.78228,-3.96954
45C01,I,42959.14861,3.0,28.40909,1.79824,0.13126,1.80303,-4.17476
45C01,I,42959.36261,3.0,22.48202,1.82244,0.13748,1.82761,-4.31408
45C01,I,42959.62761,3.0,17.79613,1.8497,0.13945,1.85495,-4.31131
45C01,I,42959.87961,3.0,14.06813,1.87687,0.13867,1.88198,-4.22558
45C01,I,42960.09561,3.0,11.1448,1.90442,0.13474,1.90918,-4.04704
45C01,I,42960.36361,3.0,8.81772,1.92714,0.12494,1.93118,-3.70948
45C01,I,42960.54161,3.0,6.97545,1.94931,0.11445,1.95267,-3.36004
45C01,I,42960.75961,3.0,5.5173,1.96593,0.10361,1.96865,-3.01672
45C01,I,42961.02861,3.0,4.36941,1.98001,0.09339,1.98221,-2.70055
45C01,I,42961.36361,3.0,3.45686,1.992,0.08263,1.99371,-2.37523
45C01,I,42961.78261,3.0,2.73547,2.00049,0.07273,2.00181,-2.08208
45C01,I,42962.30761,3.0,2.16054,2.00928,0.06479,2.01032,-1.8468
45C01,I,42962.96661,3.0,1.70952,2.01541,0.061,2.01633,-1.73371
45C01,I,42963.79561,3.0,1.35352,2.02032,0.05851,2.02117,-1.65874
45C01,I,42964.83861,3.0,1.07079,2.0235,0.05732,2.02431,-1.62259
45C01,I,42966.15261,3.0,0.84734,2.02623,0.05669,2.02703,-1.60265
45C01,I,42967.80761,3.0,0.67072,2.03083,0.05783,2.03165,-1.63101
45C01,I,42969.89661,3.0,0.53067,2.03498,0.05977,2.03586,-1.68231
45C01,I,42972.53361,3.0,0.41976,2.03966,0.06425,2.04068,-1.80412
45C01,I,42975.86461,3.0,0.33183,2.04726,0.06998,2.04846,-1.95775
45C01,I,42980.07061,3.0,0.26261,2.05721,0.08065,2.05879,-2.24493
45C01,I,42985.37861,3.0,0.20791,2.0676,0.09723,2.06989,-2.69233
45C01,I,42992.08261,3.0,0.16452,2.07486,0.11845,2.07824,-3.26745
45C01,I,43000.55961,3.0,0.13007,2.07887,0.14025,2.0836,-3.85966
45C01,I,43011.24961,3.0,0.10309,2.08378,0.1594,2.08987,-4.37434
45C01,I,43024.76361,3.0,0.08153,2.09419,0.17808,2.10175,-4.86044
45C01,I,43041.86061,3.0,0.06443,2.11061,0.20026,2.12009,-5.42014
45C01,I,43063.44761,3.0,0.05102,2.13185,0.22342,2.14352,-5.98287
45C01,I,43090.68962,3.0,0.04042,2.16483,0.2507,2.1793,-6.60564
45C01,I,43125.18462,3.0,0.03192,2.21349,0.29016,2.23243,-7.46813
45C01,I,43168.73162,3.0,0.02528,2.26936,0.35539,2.29702,-8.90037
45C01,I,43223.79662,3.0,0.01999,2.31677,0.44623,2.35935,-10.9021
45C01,I,60148.93929,4.0,20004.453,1.38358,-0.02687,1.38384,1.11247
45C01,I,60149.08229,4.0,15829.126,1.39079,-0.01184,1.39084,0.48758
45C01,I,60149.22429,4.0,12516.703,1.39711,0.00149,1.39711,-0.0611
45C01,I,60149.36629,4.0,9909.4424,1.40438,0.01114,1.40443,-0.45431
45C01,I,60149.53029,4.0,7835.48,1.4087,0.01921,1.40883,-0.78111
45C01,I,60149.73129,4.0,6217.2461,1.41564,0.02452,1.41585,-0.99248
45C01,I,60149.96929,4.0,4905.291,1.42328,0.03129,1.42362,-1.25927
45C01,I,60150.20729,4.0,3881.2737,1.42973,0.03637,1.43019,-1.45719
45C01,I,60150.44629,4.0,3070.9827,1.43706,0.04098,1.43764,-1.63355
45C01,I,60150.68429,4.0,2430.7778,1.44309,0.04267,1.44372,-1.69347
45C01,I,60150.92229,4.0,1923.1537,1.45226,0.04599,1.45299,-1.81363
45C01,I,60151.16029,4.0,1522.4358,1.4591,0.05005,1.45996,-1.96456
45C01,I,60151.39829,4.0,1203.8446,1.46766,0.05422,1.46866,-2.11577
45C01,I,60151.63729,4.0,952.86591,1.47738,0.05636,1.47846,-2.18488
45C01,I,60151.87529,4.0,754.27557,1.48548,0.05974,1.48668,-2.30279
45C01,I,60152.11229,4.0,596.71857,1.49459,0.0625,1.49589,-2.39476
45C01,I,60152.35029,4.0,471.96338,1.50411,0.06494,1.50552,-2.47227
45C01,I,60152.58929,4.0,373.20856,1.51273,0.06979,1.51433,-2.64155
45C01,I,60152.82629,4.0,295.47278,1.52312,0.07179,1.52481,-2.69873
45C01,I,60153.06629,4.0,233.87738,1.53311,0.07465,1.53493,-2.78775
45C01,I,60153.30429,4.0,185.05922,1.54499,0.07964,1.54704,-2.95095
45C01,I,60153.54029,4.0,146.35823,1.55514,0.08366,1.55739,-3.07944
45C01,I,60153.77629,4.0,115.77804,1.5655,0.08829,1.56799,-3.22809
45C01,I,60154.01129,4.0,91.6721,1.57949,0.09337,1.58224,-3.38318
45C01,I,60154.25629,4.0,72.51701,1.59191,0.10143,1.59514,-3.64582
45C01,I,60154.48529,4.0,57.36816,1.60653,0.11005,1.61029,-3.9186
45C01,I,60154.72229,4.0,45.3629,1.62383,0.11609,1.62798,-4.08906
45C01,I,60154.95429,4.0,35.93134,1.64338,0.12475,1.6481,-4.34092
45C01,I,60155.20429,4.0,28.40909,1.66449,0.13174,1.6697,-4.52528
45C01,I,60155.41929,4.0,22.48202,1.68907,0.13749,1.69465,-4.65356
45C01,I,60155.68429,4.0,17.79613,1.71717,0.14072,1.72293,-4.68488
45C01,I,60155.93629,4.0,14.06813,1.74355,0.13882,1.74907,-4.55222
45C01,I,60156.15229,4.0,11.1448,1.77119,0.13427,1.77627,-4.33509
45C01,I,60156.41929,4.0,8.81772,1.79471,0.12628,1.79915,-4.02468
45C01,I,60156.59729,4.0,6.97545,1.81583,0.11505,1.81947,-3.62538
45C01,I,60156.81629,4.0,5.5173,1.83308,0.10442,1.83605,-3.26024
45C01,I,60157.08529,4.0,4.36941,1.84801,0.09378,1.85039,-2.90502
45C01,I,60157.42029,4.0,3.45686,1.85877,0.08298,1.86062,-2.55605
45C01,I,60157.83929,4.0,2.73547,1.86869,0.07349,1.87014,-2.25204
45C01,I,60158.36429,4.0,2.16054,1.87644,0.06538,1.87758,-1.99556
45C01,I,60159.02329,4.0,1.70952,1.88229,0.06117,1.88328,-1.86142
45C01,I,60159.85229,4.0,1.35352,1.88742,0.05863,1.88833,-1.77927
45C01,I,60160.89529,4.0,1.07079,1.89061,0.05657,1.89145,-1.7139
45C01,I,60162.20829,4.0,0.84734,1.89408,0.05573,1.8949,-1.68519
45C01,I,60163.86429,4.0,0.67072,1.89793,0.05684,1.89879,-1.71545
45C01,I,60165.95329,4.0,0.53067,1.90257,0.05865,1.90347,-1.76566
45C01,I,60168.59029,4.0,0.41976,1.9086,0.06357,1.90966,-1.90771
45C01,I,60171.92129,4.0,0.33183,1.91664,0.07044,1.91794,-2.10483
45C01,I,60176.12729,4.0,0.26261,1.9257,0.08272,1.92748,-2.45953
45C01,I,60181.43529,4.0,0.20791,1.9327,0.10011,1.93529,-2.96531
45C01,I,60188.13929,4.0,0.16452,1.93722,0.11853,1.94084,-3.50131
45C01,I,60196.61629,4.0,0.13007,1.94191,0.13624,1.94668,-4.01331
45C01,I,60207.30629,4.0,0.10309,1.94976,0.15334,1.95578,-4.49676
45C01,I,60220.81929,4.0,0.08153,1.96304,0.17109,1.97048,-4.98094
45C01,I,60237.91729,4.0,0.06443,1.98183,0.19399,1.99131,-5.59046
45C01,I,60259.5033,4.0,0.05102,2.0068,0.21715,2.01851,-6.17582
45C01,I,60286.7463,4.0,0.04042,2.04507,0.24832,2.06009,-6.92316
45C01,I,60321.2413,4.0,0.03192,2.09397,0.29873,2.11517,-8.11921
45C01,I,60364.7883,4.0,0.02528,2.13952,0.37367,2.1719,-9.90685
45C01,I,60419.8533,4.0,0.01999,2.16778,0.46127,2.21631,-12.01238
45C01,I,77225.65016,5.0,20004.453,1.39017,-0.0261,1.39041,1.07565
45C01,I,77225.79316,5.0,15829.126,1.3981,-0.01154,1.39815,0.47305
45C01,I,77225.93516,5.0,12516.703,1.40362,0.00102,1.40362,-0.04173
45C01,I,77226.07716,5.0,9909.4424,1.40982,0.01163,1.40987,-0.47283
45C01,I,77226.24116,5.0,7835.48,1.41668,0.0191,1.41681,-0.7726
45C01,I,77226.44216,5.0,6217.2461,1.42248,0.02583,1.42272,-1.04039
45C01,I,77226.68016,5.0,4905.291,1.43057,0.0309,1.43091,-1.23738
45C01,I,77226.91916,5.0,3881.2737,1.43821,0.03601,1.43866,-1.43416
45C01,I,77227.15716,5.0,3070.9827,1.44462,0.04112,1.44521,-1.63059
45C01,I,77227.39516,5.0,2430.7778,1.45146,0.04369,1.45212,-1.72397
45C01,I,77227.63316,5.0,1923.1537,1.45955,0.04738,1.46032,-1.85941
45C01,I,77227.87116,5.0,1522.4358,1.46759,0.05079,1.46847,-1.98205
45C01,I,77228.10916,5.0,1203.8446,1.47501,0.05374,1.47599,-2.08659
45C01,I,77228.34816,5.0,952.86591,1.48358,0.05596,1.48464,-2.16001
45C01,I,77228.58616,5.0,754.27557,1.49268,0.05945,1.49387,-2.28083
45C01,I,77228.82316,5.0,596.71857,1.50132,0.06321,1.50265,-2.41073
45C01,I,77229.06116,5.0,471.96338,1.51123,0.06676,1.51271,-2.52951
45C01,I,77229.30016,5.0,373.20856,1.52238,0.06849,1.52392,-2.57575
45C01,I,77229.53816,5.0,295.47278,1.53151,0.07288,1.53324,-2.72449
45C01,I,77229.77716,5.0,233.87738,1.54013,0.07577,1.542,-2.81649
45C01,I,77230.01516,5.0,185.05922,1.55096,0.08003,1.55302,-2.95382
45C01,I,77230.25116,5.0,146.35823,1.56326,0.08405,1.56551,-3.07743
45C01,I,77230.48816,5.0,115.77804,1.57438,0.08747,1.57681,-3.18002
45C01,I,77230.72216,5.0,91.6721,1.58669,0.09539,1.58955,-3.44058
45C01,I,77230.96716,5.0,72.51701,1.60041,0.10074,1.60358,-3.60199
45C01,I,77231.19616,5.0,57.36816,1.61397,0.10805,1.61758,-3.83023
45C01,I,77231.43316,5.0,45.3629,1.63247,0.11629,1.63661,-4.07473
45C01,I,77231.66516,5.0,35.93134,1.6503,0.12481,1.65501,-4.32492
45C01,I,77231.91616,5.0,28.40909,1.67223,0.13158,1.67739,-4.49916
45C01,I,77232.13016,5.0,22.48202,1.69856,0.13808,1.70417,-4.64742
45C01,I,77232.39516,5.0,17.79613,1.72468,0.14146,1.73047,-4.68898
45C01,I,77232.64716,5.0,14.06813,1.75121,0.14015,1.75681,-4.57556
45C01,I,77232.86316,5.0,11.1448,1.77847,0.1341,1.78352,-4.31203
45C01,I,77233.13116,5.0,8.81772,1.80444,0.1271,1.80891,-4.02911
45C01,I,77233.30916,5.0,6.97545,1.82576,0.11489,1.82937,-3.60079
45C01,I,77233.52716,5.0,5.5173,1.84096,0.10468,1.84393,-3.25453
45C01,I,77233.79616,5.0,4.36941,1.85645,0.09234,1.85874,-2.84761
45C01,I,77234.13116,5.0,3.45686,1.86856,0.08264,1.87039,-2.53243
45C01,I,77234.55016,5.0,2.73547,1.87693,0.0739,1.87838,-2.25474
45C01,I,77235.07516,5.0,2.16054,1.88348,0.06624,1.88465,-2.01407
45C01,I,77235.73416,5.0,1.70952,1.88902,0.05991,1.88997,-1.81639
45C01,I,77236.56316,5.0,1.35352,1.89435,0.05691,1.89521,-1.72073
45C01,I,77237.60616,5.0,1.07079,1.89894,0.05367,1.8997,-1.6189
45C01,I,77238.91916,5.0,0.84734,1.90444,0.05297,1.90518,-1.59311
45C01,I,77240.57516,5.0,0.67072,1.90939,0.05563,1.9102,-1.66876
45C01,I,77242.66416,5.0,0.53067,1.91484,0.06154,1.91582,-1.84063
45C01,I,77245.30116,5.0,0.41976,1.91772,0.06891,1.91896,-2.05796
45C01,I,77248.63216,5.0,0.33183,1.92014,0.07576,1.92163,-2.2596
45C01,I,77252.83816,5.0,0.26261,1.92435,0.08362,1.92616,-2.48818
45C01,I,77258.14616,5.0,0.20791,1.93075,0.0934,1.93301,-2.76945
45C01,I,77264.85016,5.0,0.16452,1.9394,0.10534,1.94226,-3.10909
45C01,I,77273.32716,5.0,0.13007,1.9517,0.11987,1.95537,-3.51468
45C01,I,77284.01716,5.0,0.10309,1.97023,0.13784,1.97504,-4.00205
45C01,I,77297.53016,5.0,0.08153,1.99413,0.1655,2.00099,-4.74432
45C01,I,77314.62717,5.0,0.06443,2.01815,0.20373,2.02841,-5.76444
45C01,I,77336.21317,5.0,0.05102,2.03258,0.25059,2.04797,-7.02847
45C01,I,77363.45617,5.0,0.04042,2.04134,0.29447,2.06247,-8.20852
45C01,I,77397.95118,5.0,0.03192,2.05221,0.33347,2.07913,-9.22949
45C01,I,77441.49818,5.0,0.02528,2.07379,0.36624,2.10588,-10.01534
45C01,I,77496.56319,5.0,0.01999,2.1079,0.40251,2.14599,-10.81071
45C01,I,94266.23508,6.0,20004.453,1.38528,-0.02623,1.38553,1.08462
45C01,I,94266.37808,6.0,15829.126,1.39023,-0.01118,1.39028,0.46089
45C01,I,94266.52008,6.0,12516.703,1.39551,0.00179,1.39551,-0.07352
45C01,I,94266.66208,6.0,9909.4424,1.40414,0.01215,1.40419,-0.49595
45C01,I,94266.82608,6.0,7835.48,1.40784,0.01909,1.40797,-0.77675
45C01,I,94267.02708,6.0,6217.2461,1.41515,0.02551,1.41538,-1.03267
45C01,I,94267.26508,6.0,4905.291,1.42295,0.03024,1.42327,-1.21728
45C01,I,94267.50408,6.0,3881.2737,1.42996,0.03555,1.43041,-1.42421
45C01,I,94267.74208,6.0,3070.9827,1.43643,0.04043,1.437,-1.61212
45C01,I,94267.98008,6.0,2430.7778,1.44416,0.04316,1.44481,-1.71196
45C01,I,94268.21808,6.0,1923.1537,1.45292,0.047,1.45368,-1.85294
45C01,I,94268.45608,6.0,1522.4358,1.45857,0.052,1.4595,-2.04167
45C01,I,94268.69408,6.0,1203.8446,1.46878,0.0544,1.46979,-2.12128
45C01,I,94268.93308,6.0,952.86591,1.47638,0.05778,1.47751,-2.2412
45C01,I,94269.17108,6.0,754.27557,1.4845,0.05961,1.4857,-2.29955
45C01,I,94269.40808,6.0,596.71857,1.49552,0.06359,1.49688,-2.43463
45C01,I,94269.64608,6.0,471.96338,1.50408,0.06753,1.5056,-2.57083
45C01,I,94269.88508,6.0,373.20856,1.51318,0.06855,1.51474,-2.59384
45C01,I,94270.12308,6.0,295.47278,1.52321,0.07238,1.52493,-2.72036
45C01,I,94270.36208,6.0,233.87738,1.53285,0.07378,1.53462,-2.75569
45C01,I,94270.60008,6.0,185.05922,1.54475,0.07891,1.54676,-2.92436
45C01,I,94270.83608,6.0,146.35823,1.55507,0.08371,1.55732,-3.0811
45C01,I,94271.07208,6.0,115.77804,1.56718,0.08843,1.56967,-3.22946
45C01,I,94271.30708,6.0,91.6721,1.58,0.09468,1.58284,-3.42921
45C01,I,94271.55208,6.0,72.51701,1.59402,0.09995,1.59715,-3.58788
45C01,I,94271.78108,6.0,57.36816,1.60761,0.10853,1.61127,-3.86213
45C01,I,94272.01808,6.0,45.3629,1.62356,0.11754,1.62781,-4.14092
45C01,I,94272.25008,6.0,35.93134,1.64299,0.12631,1.64784,-4.39617
45C01,I,94272.50108,6.0,28.40909,1.6661,0.13222,1.67133,-4.53755
45C01,I,94272.71508,6.0,22.48202,1.69034,0.1396,1.69609,-4.72119
45C01,I,94272.98008,6.0,17.79613,1.71728,0.14129,1.72308,-4.7034
